identity/LineItemId,bill/BillingPeriodStartDate,lineItem/UsageStartDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UnblendedCost,lineItem/UsageAmount,anomaly/IsAnomaly,anomaly/AnomalyReason
li-2025-12-23-AWSDataTransfer-5,2025-12-01 00:00:00,2025-12-23 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,11.628373024643075,129.2041447182564,0,Normal
li-2025-12-24-AmazonEC2-1,2025-12-01 00:00:00,2025-12-24 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,136.73168016191033,1424.2883350198993,0,Normal
li-2025-12-24-AmazonRDS-2,2025-12-01 00:00:00,2025-12-24 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,61.52061813747745,410.13745424984967,0,Normal
li-2025-12-24-AmazonS3-3,2025-12-01 00:00:00,2025-12-24 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,26.420548215961738,1148.7194876505102,0,Normal
li-2025-12-24-AmazonDynamoDB-4,2025-12-01 00:00:00,2025-12-24 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.87125009850955,38263.461690014694,0,Normal
li-2025-12-24-AWSDataTransfer-5,2025-12-01 00:00:00,2025-12-24 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,8.983833240317836,99.82036933686484,0,Normal
li-2025-12-25-AmazonEC2-1,2025-12-01 00:00:00,2025-12-25 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,130.2837335383188,1357.1222243574875,0,Normal
li-2025-12-25-AmazonRDS-2,2025-12-01 00:00:00,2025-12-25 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,62.75587696758865,418.37251311725765,0,Normal
li-2025-12-25-AmazonS3-3,2025-12-01 00:00:00,2025-12-25 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,27.01351721736967,1174.50074858129,0,Normal
li-2025-12-25-AmazonDynamoDB-4,2025-12-01 00:00:00,2025-12-25 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.015308546852836,36946.62853361975,0,Normal
li-2025-12-25-AWSDataTransfer-5,2025-12-01 00:00:00,2025-12-25 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,13.658452217917665,151.76058019908518,0,Normal
li-2025-12-26-AmazonEC2-1,2025-12-01 00:00:00,2025-12-26 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,141.1694326220855,1470.514923146724,0,Normal
li-2025-12-26-AmazonRDS-2,2025-12-01 00:00:00,2025-12-26 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,68.52832543253867,456.8555028835911,0,Normal
li-2025-12-26-AmazonS3-3,2025-12-01 00:00:00,2025-12-26 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,26.27550904217111,1142.4134366161352,0,Normal
li-2025-12-26-AmazonDynamoDB-4,2025-12-01 00:00:00,2025-12-26 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.835306626323597,38208.164040497846,0,Normal
li-2025-12-26-AWSDataTransfer-5,2025-12-01 00:00:00,2025-12-26 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,15.405369675583568,171.17077417315076,0,Normal
li-2025-12-27-AmazonEC2-1,2025-12-01 00:00:00,2025-12-27 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,440.79941397124213,4591.660562200439,1,GPU Instance Leak (p3.2xlarge left running)
li-2025-12-27-AmazonRDS-2,2025-12-01 00:00:00,2025-12-27 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,58.06364574355462,387.0909716236975,0,Normal
li-2025-12-27-AmazonS3-3,2025-12-01 00:00:00,2025-12-27 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,25.763049289121916,1120.1325777879094,0,Normal
li-2025-12-27-AmazonDynamoDB-4,2025-12-01 00:00:00,2025-12-27 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,23.943634709532578,36836.36109158858,0,Normal
li-2025-12-27-AWSDataTransfer-5,2025-12-01 00:00:00,2025-12-27 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,12.483396289181353,138.70440321312614,0,Normal
li-2025-12-28-AmazonEC2-1,2025-12-01 00:00:00,2025-12-28 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,442.73820422755574,4611.856294037038,1,GPU Instance Leak (p3.2xlarge left running)
li-2025-12-28-AmazonRDS-2,2025-12-01 00:00:00,2025-12-28 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,58.98414159396022,393.2276106264015,0,Normal
li-2025-12-28-AmazonS3-3,2025-12-01 00:00:00,2025-12-28 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,27.626288269498872,1201.1429682390815,0,Normal
li-2025-12-28-AmazonDynamoDB-4,2025-12-01 00:00:00,2025-12-28 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.677921146061312,39504.49407086356,0,Normal
li-2025-12-28-AWSDataTransfer-5,2025-12-01 00:00:00,2025-12-28 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,8.647718816832983,96.08576463147759,0,Normal
li-2025-12-29-AmazonEC2-1,2025-12-01 00:00:00,2025-12-29 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,486.2653623664934,5065.26419131764,1,GPU Instance Leak (p3.2xlarge left running)
li-2025-12-29-AmazonRDS-2,2025-12-01 00:00:00,2025-12-29 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,62.171297163947266,414.4753144263151,0,Normal
li-2025-12-29-AmazonS3-3,2025-12-01 00:00:00,2025-12-29 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,29.665774511144757,1289.8162830932504,0,Normal
li-2025-12-29-AmazonDynamoDB-4,2025-12-01 00:00:00,2025-12-29 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.37906633672943,39044.7174411222,0,Normal
li-2025-12-29-AWSDataTransfer-5,2025-12-01 00:00:00,2025-12-29 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,11.806324446405746,131.18138273784163,0,Normal
li-2025-12-30-AmazonEC2-1,2025-12-01 00:00:00,2025-12-30 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,138.6225053244002,1443.9844304625021,0,Normal
li-2025-12-30-AmazonRDS-2,2025-12-01 00:00:00,2025-12-30 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,61.741005476077156,411.60670317384773,0,Normal
li-2025-12-30-AmazonS3-3,2025-12-01 00:00:00,2025-12-30 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,27.448820575336075,1193.4269815363511,0,Normal
li-2025-12-30-AmazonDynamoDB-4,2025-12-01 00:00:00,2025-12-30 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.095657557503575,37070.242396159345,0,Normal
li-2025-12-30-AWSDataTransfer-5,2025-12-01 00:00:00,2025-12-30 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,12.777072654997372,141.96747394441525,0,Normal
li-2025-12-31-AmazonEC2-1,2025-12-01 00:00:00,2025-12-31 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,139.9168806462216,1457.4675067314752,0,Normal
li-2025-12-31-AmazonRDS-2,2025-12-01 00:00:00,2025-12-31 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,64.525561853873,430.1704123591534,0,Normal
li-2025-12-31-AmazonS3-3,2025-12-01 00:00:00,2025-12-31 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,29.42206015999449,1279.2200069562823,0,Normal
li-2025-12-31-AmazonDynamoDB-4,2025-12-01 00:00:00,2025-12-31 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,26.517434386123156,40796.05290172793,0,Normal
li-2025-12-31-AWSDataTransfer-5,2025-12-01 00:00:00,2025-12-31 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,8.97507118434523,99.72301315939146,0,Normal
li-2026-01-01-AmazonEC2-1,2026-01-01 00:00:00,2026-01-01 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,128.40064471641853,1337.5067157960264,0,Normal
li-2026-01-01-AmazonRDS-2,2026-01-01 00:00:00,2026-01-01 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,62.20643850101348,414.70959000675657,0,Normal
li-2026-01-01-AmazonS3-3,2026-01-01 00:00:00,2026-01-01 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,29.878673548190896,1299.0727629648215,0,Normal
li-2026-01-01-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-01 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.808324393444952,38166.652912992235,0,Normal
li-2026-01-01-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-01 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,11.692003157209449,129.9111461912161,0,Normal
li-2026-01-02-AmazonEC2-1,2026-01-01 00:00:00,2026-01-02 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,135.46500945938953,1411.0938485353076,0,Normal
li-2026-01-02-AmazonRDS-2,2026-01-01 00:00:00,2026-01-02 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,66.70706815431463,444.7137876954309,0,Normal
li-2026-01-02-AmazonS3-3,2026-01-01 00:00:00,2026-01-02 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,29.13534316676204,1266.7540507287845,0,Normal
li-2026-01-02-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-02 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,27.176135333271695,41809.43897426415,0,Normal
li-2026-01-02-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-02 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.371644685975717,104.1293853997302,0,Normal
li-2026-01-03-AmazonEC2-1,2026-01-01 00:00:00,2026-01-03 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,85.73492186966936,893.0721028090559,0,Normal
li-2026-01-03-AmazonRDS-2,2026-01-01 00:00:00,2026-01-03 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,58.80436000162615,392.02906667750767,0,Normal
li-2026-01-03-AmazonS3-3,2026-01-01 00:00:00,2026-01-03 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,29.841980064470025,1297.4773941073925,0,Normal
li-2026-01-03-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-03 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.890182546321746,38292.588532802685,0,Normal
li-2026-01-03-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-03 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.324800710674468,103.60889678527188,0,Normal
li-2026-01-04-AmazonEC2-1,2026-01-01 00:00:00,2026-01-04 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,89.58268607337075,933.1529799309453,0,Normal
li-2026-01-04-AmazonRDS-2,2026-01-01 00:00:00,2026-01-04 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,58.32800098818418,388.85333992122787,0,Normal
li-2026-01-04-AmazonS3-3,2026-01-01 00:00:00,2026-01-04 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,30.67323762457355,1333.6190271553717,0,Normal
li-2026-01-04-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-04 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.9417368698745,38371.902876730004,0,Normal
li-2026-01-04-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-04 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,18.701206428390616,207.79118253767354,0,Normal
li-2026-01-05-AmazonEC2-1,2026-01-01 00:00:00,2026-01-05 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,133.58768883827665,1391.5384253987152,0,Normal
li-2026-01-05-AmazonRDS-2,2026-01-01 00:00:00,2026-01-05 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,65.50409958980723,436.69399726538154,0,Normal
li-2026-01-05-AmazonS3-3,2026-01-01 00:00:00,2026-01-05 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,31.64557116834632,1375.894398623753,0,Normal
li-2026-01-05-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-05 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.726286629915695,38040.44096910107,0,Normal
li-2026-01-05-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-05 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.92343869429215,110.26042993657944,0,Normal
li-2026-01-06-AmazonEC2-1,2026-01-01 00:00:00,2026-01-06 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,137.070468720651,1427.8173825067813,0,Normal
li-2026-01-06-AmazonRDS-2,2026-01-01 00:00:00,2026-01-06 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,61.50852244257602,410.0568162838402,0,Normal
li-2026-01-06-AmazonS3-3,2026-01-01 00:00:00,2026-01-06 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,31.17318092585118,1355.3556924283123,0,Normal
li-2026-01-06-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-06 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.30825390378307,38935.77523658934,0,Normal
li-2026-01-06-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-06 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,11.332337009306968,125.91485565896632,0,Normal
li-2026-01-07-AmazonEC2-1,2026-01-01 00:00:00,2026-01-07 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,137.30476861472567,1430.2580064033923,0,Normal
li-2026-01-07-AmazonRDS-2,2026-01-01 00:00:00,2026-01-07 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,62.43212621721928,416.21417478146185,0,Normal
li-2026-01-07-AmazonS3-3,2026-01-01 00:00:00,2026-01-07 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,32.45742350886238,1411.1923264722773,0,Normal
li-2026-01-07-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-07 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.04108868758371,38524.75182705186,0,Normal
li-2026-01-07-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-07 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,12.870102745061011,143.00114161178902,0,Normal
li-2026-01-08-AmazonEC2-1,2026-01-01 00:00:00,2026-01-08 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,141.7152562158764,1476.2005855820457,0,Normal
li-2026-01-08-AmazonRDS-2,2026-01-01 00:00:00,2026-01-08 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,66.2076041040698,441.3840273604654,0,Normal
li-2026-01-08-AmazonS3-3,2026-01-01 00:00:00,2026-01-08 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,30.42233063204291,1322.7100274801267,0,Normal
li-2026-01-08-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-08 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.249739968067903,37307.292258566005,0,Normal
li-2026-01-08-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-08 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,13.812123521779137,153.4680391308793,0,Normal
li-2026-01-09-AmazonEC2-1,2026-01-01 00:00:00,2026-01-09 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,137.97224559935424,1437.21089165994,0,Normal
li-2026-01-09-AmazonRDS-2,2026-01-01 00:00:00,2026-01-09 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,64.66441498196022,431.0960998797348,0,Normal
li-2026-01-09-AmazonS3-3,2026-01-01 00:00:00,2026-01-09 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,32.22393181446584,1401.040513672428,0,Normal
li-2026-01-09-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-09 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.697531191049915,39534.66337084603,0,Normal
li-2026-01-09-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-09 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,10.948553132653597,121.65059036281775,0,Normal
li-2026-01-10-AmazonEC2-1,2026-01-01 00:00:00,2026-01-10 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,94.45445255346583,983.9005474319357,0,Normal
li-2026-01-10-AmazonRDS-2,2026-01-01 00:00:00,2026-01-10 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,59.4711312803612,396.47420853574135,0,Normal
li-2026-01-10-AmazonS3-3,2026-01-01 00:00:00,2026-01-10 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,33.554001763493204,1458.869641891009,0,Normal
li-2026-01-10-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-10 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.52111300104464,39263.25077083791,0,Normal
li-2026-01-10-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-10 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,15.501970429040302,172.24411587822559,0,Normal
li-2026-01-11-AmazonEC2-1,2026-01-01 00:00:00,2026-01-11 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,85.98717314169993,895.6997202260409,0,Normal
li-2026-01-11-AmazonRDS-2,2026-01-01 00:00:00,2026-01-11 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,54.24846321358565,361.65642142390436,0,Normal
li-2026-01-11-AmazonS3-3,2026-01-01 00:00:00,2026-01-11 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,33.16502279810934,1441.9575129612758,0,Normal
li-2026-01-11-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-11 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.315256865736504,37408.08748574847,0,Normal
li-2026-01-11-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-11 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.00981231263257,100.10902569591745,0,Normal
li-2026-01-12-AmazonEC2-1,2026-01-01 00:00:00,2026-01-12 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,148.47329283336754,1546.5968003475784,0,Normal
li-2026-01-12-AmazonRDS-2,2026-01-01 00:00:00,2026-01-12 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,60.5654696148165,403.76979743211,0,Normal
li-2026-01-12-AmazonS3-3,2026-01-01 00:00:00,2026-01-12 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,34.08626019037452,1482.011312624979,0,Normal
li-2026-01-12-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-12 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,23.70982730304828,36476.657389305044,0,Normal
li-2026-01-12-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-12 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.012925186304424,100.14361318116026,0,Normal
li-2026-01-13-AmazonEC2-1,2026-01-01 00:00:00,2026-01-13 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,132.5843986318539,1381.087485748478,0,Normal
li-2026-01-13-AmazonRDS-2,2026-01-01 00:00:00,2026-01-13 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,63.680365505210524,424.53577003473686,0,Normal
li-2026-01-13-AmazonS3-3,2026-01-01 00:00:00,2026-01-13 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,35.36038014113288,1537.4078322231687,0,Normal
li-2026-01-13-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-13 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.102840800056864,38619.75507701056,0,Normal
li-2026-01-13-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-13 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.669354010289709,107.43726678099677,0,Normal
li-2026-01-14-AmazonEC2-1,2026-01-01 00:00:00,2026-01-14 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,133.54816684141431,1391.126737931399,0,Normal
li-2026-01-14-AmazonRDS-2,2026-01-01 00:00:00,2026-01-14 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,64.83291717916396,432.21944786109304,0,Normal
li-2026-01-14-AmazonS3-3,2026-01-01 00:00:00,2026-01-14 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,34.24557183990382,1488.9379060827748,0,Normal
li-2026-01-14-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-14 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.478719721915347,37659.56880294669,0,Normal
li-2026-01-14-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-14 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,11.293731328084228,125.4859036453803,0,Normal
li-2026-01-15-AmazonEC2-1,2026-01-01 00:00:00,2026-01-15 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,144.16717745475853,1501.7414318204014,0,Normal
li-2026-01-15-AmazonRDS-2,2026-01-01 00:00:00,2026-01-15 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,66.10753195520975,440.71687970139834,0,Normal
li-2026-01-15-AmazonS3-3,2026-01-01 00:00:00,2026-01-15 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,34.615143278259865,1505.0062294895595,0,Normal
li-2026-01-15-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-15 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.353659213493387,39005.6295592206,0,Normal
li-2026-01-15-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-15 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,10.150059142317936,112.77843491464374,0,Normal
li-2026-01-16-AmazonEC2-1,2026-01-01 00:00:00,2026-01-16 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,134.19106767615807,1397.8236216266466,0,Normal
li-2026-01-16-AmazonRDS-2,2026-01-01 00:00:00,2026-01-16 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,66.20486666959245,441.365777797283,0,Normal
li-2026-01-16-AmazonS3-3,2026-01-01 00:00:00,2026-01-16 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,34.2074792615673,1487.2817070246654,0,Normal
li-2026-01-16-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-16 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.90821084682648,38320.32437973305,0,Normal
li-2026-01-16-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-16 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.077032828624423,100.85592031804916,0,Normal
li-2026-01-17-AmazonEC2-1,2026-01-01 00:00:00,2026-01-17 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,88.79090461121623,924.9052563668357,0,Normal
li-2026-01-17-AmazonRDS-2,2026-01-01 00:00:00,2026-01-17 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,60.87260346121631,405.8173564081087,0,Normal
li-2026-01-17-AmazonS3-3,2026-01-01 00:00:00,2026-01-17 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,35.06575290884964,1524.59795255868,0,Normal
li-2026-01-17-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-17 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,24.745722474791535,38070.342268910055,0,Normal
li-2026-01-17-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-17 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,9.88401796737975,109.822421859775,0,Normal
li-2026-01-18-AmazonEC2-1,2026-01-01 00:00:00,2026-01-18 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,101.62727120140548,1058.6174083479737,0,Normal
li-2026-01-18-AmazonRDS-2,2026-01-01 00:00:00,2026-01-18 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,58.409963421921915,389.3997561461461,0,Normal
li-2026-01-18-AmazonS3-3,2026-01-01 00:00:00,2026-01-18 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,34.539116045664954,1501.7006976376067,0,Normal
li-2026-01-18-AmazonDynamoDB-4,2026-01-01 00:00:00,2026-01-18 00:00:00,AmazonDynamoDB,AmazonDynamoDB-usage-type,ProvisionedWriteCapacityUnit,25.73428955764382,39591.21470406742,0,Normal
li-2026-01-18-AWSDataTransfer-5,2026-01-01 00:00:00,2026-01-18 00:00:00,AWSDataTransfer,AWSDataTransfer-usage-type,DataTransfer-Out-Bytes,18.33431049566892,203.714561062988,0,Normal
li-2026-01-19-AmazonEC2-1,2026-01-01 00:00:00,2026-01-19 00:00:00,AmazonEC2,AmazonEC2-usage-type,RunInstances,139.83648132730204,1456.6300138260629,0,Normal
li-2026-01-19-AmazonRDS-2,2026-01-01 00:00:00,2026-01-19 00:00:00,AmazonRDS,AmazonRDS-usage-type,CreateDBInstance,67.95270197295899,453.01801315305994,0,Normal
li-2026-01-19-AmazonS3-3,2026-01-01 00:00:00,2026-01-19 00:00:00,AmazonS3,AmazonS3-usage-type,TimedStorage-ByteHrs,34.87316823386411,1516.2247058201785,0,Normal
